url,title,content,summary,teams,date,venue,result,word_count,scraped_at,original_text,match_id,series_name,season,source_page
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kolkata-knight-riders-11th-match-335993/match-report,Hayden and Oram crush Kolkata,"CSK won by 9 wickets (with 18 balls remaining)

A superb unbeaten 70 by Matthew Hayden put the seal on an emphatic nine-wicket win for Chennai Super Kings, as they thrashed Kolkata Knight Riders with 19 balls to spare

Siddarth Ravindran is an editorial assistant at Cricinfo

Over 17•CSK 152/1

Double-bluffs and goof-ups

Plays of the day from the Twenty20 match between Chennai Super Kings and Kolkata Knight Riders on April 25, 2008

Hayden and Oram crush Kolkata

A superb unbeaten 70 by Matthew Hayden put the seal on an emphatic nine-wicket win for Chennai Super Kings, as they thrashed Kolkata Knight Riders with 19 balls to spare",CSK won by 9 wickets (with 18 balls remaining),[],,,won by 9 wickets,108,2025-08-01T19:08:53.941232,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-rajasthan-royals-12th-match-335992/match-report,Watson stars in thumping Rajasthan win,"RR won by 7 wickets (with 17 balls remaining)

Rajasthan Royals continued to surge up the points table by beating Bangalore Royal Challengers comprehensively by seven wickets

Mathew Varghese is an editorial assistant at Cricinfo

Over 18•RR 138/3

'Frustrated captain' revels in new role

It is hard to escape the conclusion that Warne is at the epicentre of most of the good things his team has done

Bangalore Royal Challengers v Rajasthan Royals, IPL, Bangalore

Match home for the game between Bangalore Royals Challengers and the Rajasthan Royals

Hero to zero, out to six

Plays of the day from the Twenty20 match between Bangalore Royal Challengers and Rajasthan Royals on April 26, 2008

Watson stars in thumping Rajasthan win

Rajasthan Royals continued to surge up the points table by beating Bangalore Royal Challengers comprehensively by seven wickets",RR won by 7 wickets (with 17 balls remaining),[],,,won by 7 wickets,137,2025-08-01T19:09:00.224096,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/match-report,Katich and VRV Singh set up Punjab's win,"Kings XI won by 4 wickets (with 3 balls remaining)

Simon Katich's last game of the IPL turned into a memorable one as he steered Punjab's run-chase against a formidable Delhi bowling line-up in Mohali

Siddhartha Vaidyanathan is an assistant editor at Cricinfo

Over 20•KXIP 162/6

A freaky no-ball, and need for spikes

Plays of the day from the Twenty20 match between Kings XI Punjab and Delhi Daredevils on April 27, 2008

Katich and VRV Singh set up Punjab's win

Simon Katich's last game of the IPL turned into a memorable one as he steered Punjab's run-chase against a formidable Delhi bowling line-up in Mohali",Kings XI won by 4 wickets (with 3 balls remaining),[],,,won by 4 wickets,105,2025-08-01T19:09:03.138497,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/match-report,Gilchrist leaves Mumbai gasping,"Chargers won by 10 wickets (with 48 balls remaining)

Adam Gilchrist set alight the DY Patil Stadium with the fastest century of the tournament as the Deccan Chargers raced to their first win of the tournament

Mathew Varghese is an editorial assistant at Cricinfo

Gilchrist marks his Twenty20 territory

So breathtaking was Gilchrist's assault that he smashed 10 sixes during his 48-ball innings and achieved the Deccan Chargers' maiden victory of the tournament with 44 balls to spare

Mumbai Indians v Deccan Chargers, Mumbai

Match home for the 14th match of the IPL between Mumbai Indians and Deccan Chargers at the DY Patil Stadium in Mumbai on April 27, 2008

A cover-up operation

Plays of the Day for the 14th match between Mumbai Indians and Deccan Chargers in Mumbai

Gilchrist leaves Mumbai gasping

Adam Gilchrist set alight the DY Patil Stadium with the fastest century of the tournament as the Deccan Chargers raced to their first win of the tournament",Chargers won by 10 wickets (with 48 balls remaining),[],,,won by 10 wickets,160,2025-08-01T19:09:05.915914,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/match-report,Dhoni scripts narrow Chennai win,"CSK won by 13 runs

The Chennai Super Kings overcame two adverse situations, the first with the bat and then with the ball, to extend their unbeaten streak in the IPL to four matches

George Binoy is a staff writer at Cricinfo

Over 20•RCB 165/10

Swing made the difference - Dhoni

Mahendra Singh Dhoni, the Chennai Super Kings' captain, said the bowlers deserved credit for bringing them back into the match

A Test team in Twenty20 clothes

Bangalore are not yet in crisis territory. But if they lose in Delhi on Wednesday, they just might be

Chennai, go back

The plays of the day from the close contest between the Bangalore Royal Challengers and the Chennai Super Kings

Dhoni scripts narrow Chennai win

The Chennai Super Kings overcame two adverse situations, the first with the bat and then with the ball, to extend their unbeaten streak in the IPL to four matches",CSK won by 13 runs,[],,,won by 13 runs,152,2025-08-01T19:09:09.006778,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/match-report,Jayasuriya and Bravo seal Mumbai win,"MI won by 7 wickets (with 8 balls remaining)

Inspired by Sanath Jayasuriya's 3 for 14, the best figures of the tournament, the Mumbai Indians put their off-field troubles aside and pulled off their first win

Siddarth Ravindran is an editorial assistant at Cricinfo

Over 19•MI 138/3

How about a bite, Sanath?

The plays of the day of the match between Kolkata Knight Riders and Mumbai Indians

Jayasuriya and Bravo seal Mumbai win

Inspired by Sanath Jayasuriya's 3 for 14, the best figures of the tournament, the Mumbai Indians put their off-field troubles aside and pulled off their first win",MI won by 7 wickets (with 8 balls remaining),[],,,won by 7 wickets,100,2025-08-01T19:09:12.275008,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/match-report,Gambhir and McGrath put Delhi back on track,"Daredevils won by 10 runs

Gautam Gambhir and Shikhar Dhawan laid out the carpet and Glenn McGrath, returning the best figures in the IPL's brief history, walked over it as the Delhi Daredevils got themselves back on track after a blip in their last game

Jamie Alter is a staff writer at Cricinfo

Over 20•RCB 181/5

'Misbah will definitely get his chance' - Dravid

Rahul Dravid, the Bangalore captain, brushed away suggestions that his team was unsuited to the Twenty20 format

McGrath still at the top of his game

Like Mohammad Ali, the boxing legend who used to spend hours painstakingly scrawling out his spidery autograph, Glenn McGrath has reproduced his signature deliveries for almost 15 years

Lights, camera, no action

The Plays of the day for the IPL match between the Delhi Daredevils and the Bangalore Royal Challengers

Gambhir and McGrath put Delhi back on track

Gautam Gambhir and Shikhar Dhawan laid out the carpet and Glenn McGrath, returning the best figures in the IPL's brie...",Daredevils won by 10 runs,[],,,won by 10 runs,187,2025-08-01T19:09:15.331906,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/match-report,All-round Rajasthan win convincingly,"RR won by 45 runs

An irrepressible Rajasthan Royals side got their fourth successive win of the tournament and nudged past Delhi to second place in the points table with a win over a listless Kolkata Knight Riders

Nishi Narayanan is a staff writer at Cricinfo

Over 20•KKR 151/10

Ganguly and Warne punished for bad behaviour

Sourav Ganguly and Shane Warne have been fined 10% of their match fees, while Pratap Kumar, the on-field umpire, has been suspended for a game following the controversy during Thursday's IPL match

The icon's burden

The money, the freedom to build their own teams, and the challenge of testing themselves in Twenty20 have brought several problems for the big stars

Warne shouldn't talk about the spirit of cricket - Ganguly

Sourav Ganguly, captain of the Kolkata Knight Riders, has dismissed Shane Warne's criticism of his on-field behavior as a laughable matter, even questioning his moral right

Warne upset at Ganguly's refusal to walk

Shane Warne launched into a ...",RR won by 45 runs,[],,,won by 45 runs,221,2025-08-01T19:09:17.953594,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/match-report,Marsh powers Punjab to easy win,"Kings XI won by 7 wickets (with 7 balls remaining)

Shaun Marsh made an unbeaten 84 on his IPL debut to carry the Kings XI Punjab to a convincing seven-wicket win, their third on the trot, and fourth place in the points table

Siddarth Ravindran is an editorial assistant at Cricinfo

Over 19•KXIP 167/3

The icon's burden

The money, the freedom to build their own teams, and the challenge of testing themselves in Twenty20 have brought several problems for the big stars

Marsh powers Punjab to easy win

Shaun Marsh made an unbeaten 84 on his IPL debut to carry the Kings XI Punjab to a convincing seven-wicket win, their third on the trot, and fourth place in the points table",Kings XI won by 7 wickets (with 7 balls remaining),[],,,won by 7 wickets,121,2025-08-01T19:09:20.936148,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/match-report,Missing the Big Three,"Daredevils won by 8 wickets (with 6 balls remaining)

Term it whatever you want - the law of averages, or an off day - but Chennai slumped to their lowest score after their batting order had taken a severe hit

George Binoy is a staff writer at Cricinfo

Over 19•DC 172/2

Missing the Big Three

Term it whatever you want - the law of averages, or an off day - but Chennai slumped to their lowest score after their batting order had taken a severe hit

Sehwag puts Delhi on top

A clinical Delhi Daredevils bumped Chennai Super Kings off the No. 1 spot and ended Mahendra Singh Dhoni's 100% win record at the IPL with an eight-wicket win in Chennai",Daredevils won by 8 wickets (with 6 balls remaining),[],,,won by 8 wickets,121,2025-08-01T19:09:23.718046,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/match-report,Bangalore fight back to clinch thriller,"RCB won by 3 runs

In a relatively low-scoring match in which the bowlers from both teams had plenty of say, Bangalore squeezed out a dramatic three-run win to move to sixth in the points table

S Rajesh is stats editor of Cricinfo

Over 20•DCH 153/6

Bangalore fight back to clinch thriller

In a relatively low-scoring match in which the bowlers from both teams had plenty of say, Bangalore squeezed out a dramatic three-run win to move to sixth in the points table

Bangalore win papers over the cracks

Both sides came into the game with one win and four defeats behind them; both seemed afraid of victory",RCB won by 3 runs,[],,,won by 3 runs,108,2025-08-01T19:09:26.755780,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/match-report,Punjab surge to fourth successive win,"Kings XI won by 9 runs

Kings XI Punjab maintained their momentum with a fourth successive win while the Kolkata Knight Riders slumped to their fourth straight defeat

Siddarth Ravindran is an editorial assistant at Cricinfo

Over 20•KKR 169/6

Ishant fined for kicking stumps down

Ishant Sharma has been fined 10% of his match fee for kicking the stumps down during the IPL match against Kings XI Punjab in Mohali yesterday

Any time banking, and the Son of Swampy

The Plays of the day for the IPL match between the Kings XI Punjab and the Kolkata Knight Riders

Too many chinks in Kolkata's armour

It's hard to imagine a 104-run partnership from just 55 balls being intrinsically worthless, especially in the Twenty20 format where such associations are usually 24-carat gold

Punjab surge to fourth successive win

Kings XI Punjab maintained their momentum with a fourth successive win while the Kolkata Knight Riders slumped to their fourth straight defeat

Australian second-string set for bat...",Kings XI won by 9 runs,[],,,won by 9 runs,203,2025-08-01T19:09:29.724602,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/match-report,Pollock leads Mumbai's shock win,"MI won by 29 runs

A magnificent all-round performance by Shaun Pollock produced the biggest upset of the tournament as Mumbai Indians - languishing with just one win in five games - pipped the fancied Delhi Daredevils by 29 runs

S Rajesh is stats editor of Cricinfo

Over 19•DC 133/10

Mumbai and Delhi fined for slow over-rate

The Mumbai Indians and the Delhi Daredevils have been fined US$1000 and $500 respectively by match referee Javagal Srinath for maintaining a slow over-rate during yesterday's match at the DY Patil Stadium

Perfect Pollock pulls Mumbai forward

Shaun Pollock led by example and masterminded the biggest upset of the Indian Premier League as Mumbai toppled Delhi

Appealing off a free hit

Plays of the Day from the match between the Mumbai Indians and Delhi Daredevils at the DY Patil Stadium on May 4, 2008

Pollock leads Mumbai's shock win

A magnificent all-round performance by Shaun Pollock produced the biggest upset of the tournament as Mumbai Indians - languishi...",MI won by 29 runs,[],,,won by 29 runs,194,2025-08-01T19:09:32.621139,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/match-report,Tanvir bowls Rajasthan to first place,"RR won by 8 wickets (with 34 balls remaining)

Rajasthan Royals' fast bowler Shoail Tanvir took 6 for 14, the best figures at any level of Twenty20 cricket, to decimate the Chennai Super Kings for 109 and set up an easy eight-wicket win

Siddarth Ravindran is an editorial assistant at Cricinfo

Over 15•RR 110/2

Drastic fantastic

Sohail Tanvir probably hasn't met Gary Gilmour but, like the former Australian fast bowler, he's going to be the proud owner of record figures for quiet some time

Tanvir bowls Rajasthan to first place

Rajasthan Royals' fast bowler Shoail Tanvir took 6 for 14, the best figures at any level of Twenty20 cricket, to decimate the Chennai Super Kings for 109 and set up an easy eight-wicket win",RR won by 8 wickets (with 34 balls remaining),[],,,won by 8 wickets,124,2025-08-01T19:09:35.559824,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/match-report,Punjab make it five wins in a row,"Kings XI won by 6 wickets (with 10 balls remaining)

A seaming pitch at the Chinnaswamy Stadium sent Bangalore crashing to a paltry 126 which Punjab managed to chase down easily to move into second place

Kanishkaa Balachandran is a staff writer at Cricinfo

Over 19•KXIP 127/4

Double impact, and a communication breakdown

The Plays of the day of the match between Bangalore Royal Challengers and Kings XI Punjab

Punjab make it five wins in a row

A seaming pitch at the Chinnaswamy Stadium sent Bangalore crashing to a paltry 126 which Punjab managed to chase down easily to move into second place

Punjab seek to extend winning streak

Preview of Bangalore Royal Challengers v Kings XI Punjab",Kings XI won by 6 wickets (with 10 balls remaining),[],,,won by 6 wickets,118,2025-08-01T19:09:38.993024,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/match-report,Deccan outplay insipid Chennai,"Chargers won by 7 wickets (with 12 balls remaining)

Chennai's top order failed again and their total of 144 was easily overhauled by Deccan, inspired by a blazing 54 by stand-in captain Adam Gilchrist

Siddarth Ravindran is an editorial assistant at Cricinfo

Over 18•DCH 148/3

Chennai's troubles start from the top

The start of an innings is especially important and the failure of the Chennai Super Kings' top order after the departure of Matthew Hayden and Michael Hussey has been the primary reason for their slip from No. 1 to No. 4

Deccan outplay insipid Chennai

Chennai's top order failed again and their total of 144 was easily overhauled by Deccan, inspired by a blazing 54 by stand-in captain Adam Gilchrist

Chennai seek to stem the rot

Preview of Chennai Super Kings v Deccan Chargers",Chargers won by 7 wickets (with 12 balls remaining),[],,,won by 7 wickets,135,2025-08-01T19:09:41.963709,Report,313494,"Indian Premier League (in India), 2007/08",2007,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/match-schedule-fixtures-and-results
